立川南,Tachikawa Minami,
立川北,Tachikawa Kita,
立飛,Tachihi,
泉体育館,Izumi Gymnasium,
砂川七番,Sunagawa Nanaban,
桜街道,Sakura Kaido,
上北台,Kamikitadai,
仲ノ町,Nakanomachi,
観音,Kannon,
本銚子,Hon Choshi,
笠上黒生,Kasakuroi,
西海鹿島,Nishi-Kaikashima,
海鹿島,Kaikashima,
君ヶ浜,Kimigahama,
犬吠,Inubō,
外川,Togawa,
天王洲アイル,Tennozu Isle,
大井競馬場前,Ooi Racecourse-mae,
流通センター,Ryutsu Center,
昭和島,Showajima,
整備場,Maintenance Yard,
新整備場,New Maintenance Yard,
羽田空港第1ターミナル,Haneda Airport Terminal 1,
羽田空港第2ターミナル,Haneda Airport Terminal 2,
国際展示場,International Exhibition Center,
東京テレポート,Tokyo Teleport,
品川シーサイド,Shinagawa Seaside,
東海神,Tokai Jinja,
飯山満,Iiyama Matsu,
船橋日大前,Funabashi Nihon University Mae,
八千代緑が丘,Yachiyo Midorigaoka,
八千代中央,Yachiyo Chuo,
東葉勝田台,Higashiyō Katsutadai,
箱根板橋,Hakone Itabashi,
風祭,Kazematsuri,
入生田,Iriuda,
箱根湯本,Hakone Yumoto,
塔ノ沢,Tōnosawa,
大平台,Ōdaira,
宮ノ下,Miyanoshita,
小涌谷,Kowakudani,
彫刻の森,Chokoku no Mori,
強羅,Gora,
新柴又,Shin-Shibamata,
矢切,Yachiyo,
北国分,Kitakokubun,
秋山,Akiyama,
松飛台,Matsudobai,
西白井,Nishi-Shirai,
白井,Shirai,
小室,Komuro,
印西牧の原,Inzai-Makinohara,
龍王峡,Ryuo Gorge,
川治温泉,Kawaji Onsen,
川治湯元,Kawaji Yumoto,
湯西川温泉,Yunishikawa Onsen,
中三依温泉,Naka-Miyoi Onsen,
上三依塩原温泉口,Kami-Miyoi Shiobara Onsen-guchi,
男鹿高原,Oga Kogen,
赤土小学校前,Akatsuchi Elementary School前,
足立小台,Adachi-Kodai,
扇大橋,Ogi-Ohashi,
西新井大師西,Nishi-Shin-Arai Daishi-Nishi,
谷在家,Tani-Zaike,
舎人公園,Toneri Park,
舎人,Toneri,
見沼代親水公園,Minumadai Shinsui Park,
川和町,Kawawacho,
都筑ふれあいの丘,Tsuzuki Fureai no Oka,
東山田,Higashi-Yamada,
日吉本町,Hiyoshi Honmachi,
公園下,Koen Shita,
公園上,Koen Ue,
中強羅,Naka Gora,
上強羅,Ue Gora,
早雲山,Sōunzan,
宇都宮駅東口,Utsunomiya Station East Exit,
東宿郷,Higashi Shukugō,
駅東公園前,Eki Higashi Koen Mae,
峰,Mine,
陽東3丁目,Yoto 3-chome,
宇都宮大学陽東キャンパス,Utsunomiya University Yoto Campus,
平石中央小学校前,Hiraishi Chuo Elementary School前,
飛山城跡,Hiyama Castle Ruins,
清陵高校前,Seiryo High School前,
清原地区市民センター前,Kiyohara Community Center前,
グリーンスタジアム前,Green Stadium前,
ゆいの杜西,Yui no Mori Nishi,
ゆいの杜中央,Yui no Mori Chuo,
ゆいの杜東,Yui no Mori Higashi,
芳賀台,Hagadai,
芳賀町工業団地管理センター前,Haga Town Industrial Park Management Center Front,
かしの森公園前,Kashinomori Park Front,
芳賀・高根沢工業団地,Haga-Takanezawa Industrial Park,
上大月,Kami-Otsuki,
田野倉,Tanokura,
禾生,Kasei,
都留市,Tsuru City,
谷村町,Tanimura Town,
都留文科大学前,Tsuru University Front,
東桂,Higashikatsura,
三つ峠,Mitsutoge,
寿,Kotobuki,
葭池温泉前,Yashii Onsen-mae,
下吉田,Shimoyoshida,
月江寺,Tsukioji,
富士山,Mount Fuji,
富士急ハイランド,Fuji-Q Highland,
河口湖,Kawaguchiko,
魚沼丘陵,Uonuma Hill,
美佐島,Mizushima,
しんざ,Shinza,
まつだい,Matsudai,
ほくほく大島,Hokuhoku Oshima,
虫川大杉,Mushikawa Osugi,
うらがわら,Urakawara,
大池いこいの森,Oike Ikoi no Mori,
くびき,Kubiki,
軽井沢,Karuizawa,
中軽井沢,Nakakaruizawa,
信濃追分,Shinano-Oiwake,
御代田,Miyota,
平原,Hirahara,
滋野,Shino,
田中,Tanaka,
大屋,Ooya,
信濃国分寺,Shinano-Kokubunji,
上田,Ueda,
西上田,Nishi-Ueda,
テクノさかき,Techno-Sakaki,
坂城,Sakaki,
戸倉,Tokura,
千曲,Chikuma,
屋代,Yashiro,
屋代高校前,Yashiro Kōkōmae,
城下,Jōka,
三好町,Miyoshi-machi,
赤坂上,Akasakaue,
上田原,Uedahara,
寺下,Terashita,
神畑,Kamihata,
大学前,Daigaku-mae,
下之郷,Shimonosato,
中塩田,Nakashioda,
塩田町,Shioda-machi,
舞田,Maita,
八木沢,Yagisawa,
別所温泉,Bessho Onsen,
権堂,Gondo,
善光寺下,Zenkoji-shita,
信濃吉田,Shinano Yoshida,
朝陽,Asahi,
附属中学前,Fuzoku Chugakumae,
須坂,Suzaka,
北須坂,Kita Suzaka,
小布施,Obuse,
都住,Miyazumi,
延徳,Endoku,
信州中野,Shinshu Nakano,
中野松川,Nakano Matsukawa,
信濃竹原,Shinano Takehara,
夜間瀬,Yakanze,
湯田中,Yudanaka,
東屋代,Higashiyashiro,
雨宮,Amemiya,
岩野,Iwano,
象山口,Zōyamaguchi,
松代,Matsushiro,
金井山,Kanaiyama,
大室,Ōmuro,
信濃川田,Shinano-Kawada,
若穂,Wakaho,
綿内,Watauchi,
井上,Inoue,
西松本,Nishi-Matsumoto,
信濃荒井,Shinano-Arai,
大庭,Oba,
下新,Shimo-Shin,
北新・松本大学前,Kita-Shin Matsumoto University-mae,
新村,Shinmura,
三溝,Mizumizo,
森口,Morikuchi,
波田,Hata,
渕東,Fuchihigashi,
新島々,Niijima,
電鉄富山,Dentetsu Toyama,
新庄田中,Shinjo Tanaka,
東新庄,Higashi Shinjo,
越中荏原,Echiku Ebara,
越中三郷,Echiku Misato,
越中舟橋,Etchu Funabashi,
越中泉,Etchu Izumi,
相ノ木,Ainoki,
新相ノ木,Shin Ainoki,
上市,Kamiichi,
新宮川,Shin Miya River,
中加積,Naka Kazuki,
西加積,Nishi Kazuki,
西滑川,Nishi Namerikawa,
中滑川,Naka Namerikawa,
滑川,Namerikawa,
浜加積,Hamakasumi,
早月加積,Hayatsuki Kasumi,
越中中村,Etchu Nakamura,
西魚津,Nishi Uozu,
電鉄魚津,Dentetsu Uozu,
新魚津,Shin Uozu,
経田,Kyota,
電鉄石田,Dentetsu Ishida,
電鉄黒部,Dentetsu Kurobe,
東三日市,Higashi-Mikkaichi,
荻生,Ogiue,
長屋,Nagaya,
新黒部,Shin-Kurobe,
舌山,Shitayama,
若栗,Wakakuri,
栃屋,Tochiya,
浦山,Urayama,
下立口,Shimo-Tachiguchi,
下立,Shimo-Tachi,
愛本,Aihon,
内山,Uchiyama,
音沢,Otozawa,
宇奈月温泉,Unazuki Onsen,
稚子塚,Wakodzuka,
田添,Tazoe,
五百石,Iogoku,
榎町,Enokimachi,
下段,Shimodan,
釜ヶ淵,Kamabuchi,
沢中山,Sawanakayama,
岩峅寺,Iwakuraji,
横江,Yokoe,
千垣,Chigaki,
有峰口,Arimineguchi,
立山,Tateyama,
不二越,Fujikoshi,
南富山,Minami Toyama,
朝菜町,Asanacho,
上堀,Kamihori,
小杉,Kosugi,
布市,Nunoichi,
開発,Kaihatsu,
大庄,Oshou,
上滝,Uetaki,
大川寺,Okawaji,
飛騨中山,Hida Nakayama,
茂住,Shigezumi,
神岡鉱山前,Kamioka Kozanmae,
飛騨神岡,Hida Kamioka,
神岡大橋,Kamioka Ohashi,
奥飛騨温泉口,Okuhida Onsen-guchi,
宇奈月,Unazuki,
黒薙,Kuronagi,
鐘釣,Kane-tsuri,
欅平,Keyakidaira,
南富山駅前,Minami Toyama Ekimae,
丸の内,Marunouchi,
国際会議場前,Kokusai Kaigijou-mae,
堀川小泉,Horikawa Koizumi,
大手モール,Ote Mall,
グランドプラザ前,Grand Plaza Mae,
西中野,Nishi Nakano,
広貫堂前,Kokando Mae,
中町（西町北）,Nakamachi (Nishi-machi Kita),
上本町,Uehonmachi,
西町,Nishi-machi,
桜橋,Sakurabashi,
電気ビル前,Denki Biru Mae,
地鉄ビル前,Chitetsu Biru Mae,
電鉄富山駅・エスタ前,Dentetsu Toyama Station - Esta-mae,
富山駅,Toyama Station,
諏訪川原,Suwa Kawahara,
安野屋,Anoya,
トヨタモビリティ富山 Gスクエア五福前,Toyota Mobility Toyama G Square Gofukumai,
富山大学前,Toyama University-mae,
高岡駅,Takaoka Station,
片原町,Kataharamachi,
坂下町,Sakashitamachi,
急患医療センター前,Emergency Medical Center-mae,
志貴野中学校前,Shikino Junior High School Front,
市民病院前,Shimin Hospital Front,
江尻,Ejiri,
荻布,Ogifu,
新能町,Shin Nomachi,
米島口,Yoneshima-guchi,
能町口,Nomachi-guchi,
新吉久,Shin Yoshikyu,
吉久,Yoshikyu,
中伏木,Naka Fukugi,
六渡寺,Rokudoji,
庄川口,Shogawaguchi,
第一イン新湊 クロスベイ前,Daiichi Inn Shinminato Cross Bay Mae,
新町口,Shimmachiguchi,
中新湊,Nakanoshinminato,
東新湊,Higashishinminato,
海王丸,Kaiomaru,
越ノ潟,Koshinokata,
オークスカナルパークホテル富山前,Oaks Canal Park Hotel Toyama Mae,
インテック本社前,Intec Honsha Mae,
龍谷富山高校前（永楽町）,Ryukoku Toyama High School Mae (Eirakucho),
奥田中学校前,Okuda Junior High School Mae,
下奥井,Shimo-Okuoi,
粟島（大阪屋ショップ前）,Awajima (Osakaya Shop Mae),
越中中島,Etchu Nakajima,
城川原,Jokawahara,
犬島新町,Inushima Shinmachi,
蓮町（馬場記念公園前）,Hasumachi (Baba Memorial Park Mae),
萩浦小学校前,Hagiura Elementary School Mae,
東岩瀬,Higashi Iwase,
競輪場前,Keirinjo-mae,
岩瀬浜,Iwasehama,
野町,Nomachi,
西泉,Nishiizumi,
新西金沢,Shin-Nishi-Kanazawa,
押野,Oshino,
野々市,Nonoichi,
野々市工大前,Nonoichi-Kodai-mae,
馬替,Umakae,
額住宅前,Gaku-Jutaku-mae,
乙丸,Otomaru,
四十万,Shijuman,
陽羽里,Hibari,
曽谷,Soya,
道法寺,Dohōji,
井口,Iguchi,
日御子,Himiko,
鶴来,Tsurugi,
中鶴来,Nakatsurugi,
加賀一の宮,Kaga Ichinomiya,
北鉄金沢,Kita Tetsu Kanazawa,
七ツ屋,Nanatsuya,
上諸江,Kamimoroe,
割出,Waridashi,
三口,Mikuchi,
三ツ屋,Mitsuya,
大河端,Oikawabata,
北間,Kitama,
蚊爪,Kazume,
粟ヶ崎,Awagasaki,
内灘,Uchinada,
田鶴浜,Tatsuruhama,
笠師保,Kasashibo,
能登中島,Noto Nakajima,
西岸,Nishigawa,
能登鹿島,Noto Kashima,
穴水,Anamizu,
新福井,Shin Fukui,
福井口,Fukui Guchi,
越前開発,Echizen Kaihatsu,
越前新保,Echizen-Shinbo,
追分口,Oiwakeguchi,
東藤島,Higashi-Fujishima,
越前島橋,Echizen-Jimabashi,
観音町,Kannonmachi,
松岡,Matsuoka,
志比堺,Shihisakai,
永平寺口,Eiheiji-guchi,
下志比,Shimo-Shihi,
光明寺,Kōmyōji,
轟,Todoroki,
越前野中,Echizen Nonaka,
越前竹原,Echizen Takehara,
小舟渡,Kobunato,
発坂,Hatsuzaka,
比島,Hishima,
勝山,Katsuyama,
まつもと町屋,Matsumoto Machiya,
西別院,Nishibeitsu,
福大前西福井,Fukudai-mae Nishifukui,
日華化学前,Nikka Chemical Mae,
八ツ島,Yatsushima,
新田塚,Nittazuka,
中角,Nakakado,
鷲塚針原,Washizuka Haribara,
太郎丸エンゼルランド,Taro Maru Angel Land,
西春江ハートピア,Nishiharue Heart Pia,
西長田ゆりの里,Nishinagata Yurinomori,
下兵庫こうふく,Shimohyogo Kofuku,
大関,Ozeki,
本荘,Honjo,
あわら湯のまち,Awara Yunomachi,
水居,Mizui,
三国神社,Mikuni Shrine,
三国港,Mikuni Port,
たけふ新,Takefu Shin,
北府,Kitafu,
スポーツ公園,Sports Park,
家久,Ikaku,
サンドーム西,Sundome Nishi,
西鯖江,Nishi-Sabae,
西山公園,Nishiyama Park,
水落,Mizuochi,
鳥羽中,Toba-Naka,
三十八社,Sanjuuhassha,
泰澄の里,Taichu no Sato,
浅水,Asamizu,
ハーモニーホール,Harmony Hall,
清明,Seimei,
江端,Ebara,
ベル前,Bellmae,
花堂,Hanado,
赤十字前,Akajujimae,
商工会議所前,Shoko Kaigisho Mae,
足羽山公園口,Asuwayama Park Entrance,
福井城址大名町,Fukui Castle Site Daimyo Town,
福井駅,Fukui Station,
仁愛女子高校,Jinai Girls' High School,
谷浜,Tanihama,
有間川,Arimagawa,
名立,Nadachi,
筒石,Tsutsuishi,
能生,Nōu,
浦本,Uramoto,
梶屋敷,Kajiya-shiki,
えちご押上ひすい海岸,Echigo-Oshiage Hisui Coast,
親不知,Oya-shirazu,
市振,Ichiburi,
春日山,Kasugayama,
南高田,Minami-Takada,
上越妙高,Joetsu Myoko,
北新井,Kita-Arai,
二本木,Nibongi,
関山,Sekiyama,
妙高高原,Myoko Kogen,
倶利伽羅,Kurikara,
石動,Ishikuri,
福岡,Fukuoka,
西高岡,Nishi-Takaoka,
高岡やぶなみ,Takaoka Yabunami,
越中大門,Echizu Oimachi,
呉羽,Kureha,
新富山口,Shin Toyama-guchi,
東富山,Higashi Toyama,
水橋,Mizuhashi,
東滑川,Higashi Nurukawa,
魚津,Uozu,
黒部,Kurobe,
生地,Ikiji,
西入善,Nishi Iriyama,
入善,Nyuzenshita,
越中宮崎,Etchu-Miyazaki,
大聖寺,Daishoji,
加賀温泉,Kagaonsen,
動橋,Doubashi,
小松,Komatsu,
明峰,Meihou,
能美根上,Nomi-Nekama,
小舞子,Obaiko,
美川,Mikawa,
加賀笠間,Kaga Kasama,
西松任,Nishi Matsunami,
松任,Matsunami,
西金沢,Nishi Kanazawa,
金沢,Kanazawa,
東金沢,Higashi Kanazawa,
森本,Morimoto,
牟礼,Mure,
古間,Koma,
黒姫,Kurohime,
南今庄,Minami-Imajo,
今庄,Imajo,
湯尾,Yuuo,
南条,Nanjou,
王子保,Ojiho,
武生,Takefu,
鯖江,Sabae,
北鯖江,Kita-Sabae,
大土呂,Oodoro,
森田,Morita,
春江,Harue,
丸岡,Maruoka,
芦原温泉,Awara Onsen,
細呂木,Hosorogi,
牛ノ谷,Ushinotani,
南伊東,Minami Ito,
川奈,Kawana,
富戸,Futo,
城ヶ崎海岸,Jogasaki Coast,
伊豆高原,Izu Kogen,
伊豆大川,Izu-Ogawa,
伊豆北川,Izu-Kitagawa,
伊豆熱川,Izu-Netsukawa,
片瀬白田,Katase-Shirata,
伊豆稲取,Izu-Inatori,
今井浜海岸,Imai-Hama Coast,
河津,Kawazu,
稲梓,Inazusa,
蓮台寺,Rendaiji,
伊豆急下田,Izu-Kyu Shimoda,
三島広小路,Mishima Hirokoji,
三島田町,Mishima Tamachi,
三島二日町,Mishima Futsukamachi,
大場,Oba,
伊豆仁田,Izu Nita,
原木,Haraki,
韮山,Nirayama,
伊豆長岡,Izu Nagaoka,
田京,Takyo,
大仁,Oni,
牧之郷,Makinosato,
修善寺,Shuzenji,
ジヤトコ前（ジヤトコ１地区前）,Jiatoko-mae,
吉原本町,Yoshihara-honcho,
本吉原,Motoyoshihara,
岳南原田,Gakunan-Harada,
比奈,Hina,
岳南富士岡,Gakunan-Fujioka,
須津,Suzu,
神谷,Kamiya,
岳南江尾,Gakunan-Eo,
新静岡,Shin-Shizuoka,
日吉町,Hiyoshi-cho,
音羽町,Otowa-cho,
春日町,Kasuga-cho,
古庄,Koshou,
県総合運動場,Ken Sogo Undoujou,
県立美術館前,Kenritsu Bijutsukan-mae,
御門台,Mikadodai,
狐ヶ崎,Kitsunegasaki,
入江岡,Irieoka,
新清水,Shin-Shimizu,
掛川市役所前,Kakegawa City Hall Front,
西掛川,Nishi-Kakegawa,
いこいの広場,Ikoi no Hiroba,
原谷,Haraya,
戸綿,Towata,
遠州森,Enshu-Mori,
森町病院前,Morimachi Hospital Front,
円田,Enda,
遠江一宮,Toei Ichinomiya,
敷地,Shikichi,
上野部,Uenobe,
天竜二俣,Tenryu-Futamata,
二俣本町,Futamata-Honcho,
西鹿島,Nishi-Kashima,
岩水寺,Iwasu-dera,
宮口,Miyaguchi,
フルーツパーク,Fruit Park,
都田,Miyata,
常葉大学前,Tokai University Mae,
金指,Kanazashi,
岡地,Okachi,
気賀,Kiga,
西気賀,Nishi Kiga,
寸座,Sunza,
浜名湖佐久米,Hamana Lake Sakume,
東都筑,Higashi Tsuzuki,
都筑,Tsuzuki,
三ヶ日,Mikkabi,
奥浜名湖,Lake Okuhamanako,
尾奈,Ona,
知波田,Chihata,
アスモ前,Asumo-mae,
新浜松,Shin-Hamamatsu,
第一通り,Daiichi-dori,
遠州病院,Enshu Hospital,
助信,Sukshin,
曳馬,Hikima,
上島,Kamijima,
自動車学校前,Automobile School Front,
さぎの宮,Saginomiya,
積志,Sekishi,
遠州西ヶ崎,Enshu Nishigasaki,
遠州小松,Enshu Komatsu,
浜北,Hamakita,
美薗中央公園,Mizono Chuo Park,
遠州小林,Enshu Kobayashi,
遠州芝本,Enshu Shibamoto,
遠州岩水寺,Enshu Iwasu-dera,
新金谷,Shinkataya,
代官町,Daikanmachi,
日切,Higiri,
合格,Gokaku,
門出,Kadoide,
神尾,Kamio,
福用,Fukuyou,
家山,Ieyama,
抜里,Nabari,
川根温泉笹間渡,Kawane Onsen Sasamatado,
地名,Chimei,
塩郷,Shiogō,
下泉,Shimoizumi,
田野口,Tanoguchi,
駿河徳山,Suruga Tokuyama,
青部,Aobe,
崎平,Sakihira,
千頭,Chitō,
川根両国,Kawane Ryōkoku,
沢間,Sawama,
土本,Tsuchimoto,
川根小山,Kawane Koyama,
奥泉,Okuizumi,
アプトいちしろ,Apto Ichishiro,
長島ダム,Nagashima Dam,
ひらんだ,Hiranda,
奥大井湖上,Oku Oi Lake,
接岨峡温泉,Sessokyo Onsen,
尾盛,Omori,
閑蔵,Kankura,
井川,Ikawa,
ささしまライブ,Sasashima Live,
小本,Komoto,
荒子,Arako,
南荒子,Minami Arako,
港北,Kohoku,
荒子川公園,Arakogawa Park,
稲永,Inanegahama,
野跡,Nozato,
金城ふ頭,Kinjofuto,
尾張星の宮,Owari Hoshinomiya,
小田井,Odai,
六名,Rokuna,
中岡崎,Nakaokazaki,
北岡崎,Kitaokazaki,
北野桝塚,Kitanomasuzuka,
三河上郷,Mikawa Kamigo,
永覚,Eikaku,
末野原,Suenohara,
三河豊田,Mikawa Toyota,
新上挙母,Shin-Kamigohara,
新豊田,Shin-Toyota,
愛環梅坪,Aikan-Umezu,
四郷,Yoshigo,
貝津,Kaizu,
保見,Hommi,
八草,Yakusa,
瀬戸口,Setoguchi,
瀬戸市,Seto City,
中水野,Naka-Mizuno,
はなみずき通,Hanamizuki-dori,
杁ヶ池公園,Irigaike Park,
長久手古戦場,Nagakute Kosenjo,
芸大通,Geidai-dori,
公園西,Koen-nishi,
愛・地球博記念公園,Ai-Chikyuhaku Kinen Koen,
陶磁資料館南,Toji Shiryo-kan Minami,
高畑,Takabata,
岩塚,Iwatsuka,
中村公園,Nakamura Park,
中村日赤,Nakamura Nisseki,
本陣,Honjin,
亀島,Kamejima,
栄,Sakae,
今池,Imaike,
池下,Ikeshita,
覚王山,Kakuozan,
一社,Issha,
上社,Kamiyashiro,
ナゴヤドーム前矢田,Nagoya Dome-mae Yada,
平安通,Heian-dori,
志賀本通,Shiga-hon-dori,
名城公園,Meijo Park,
名古屋城,Nagoya Castle,
久屋大通,Hisaya-odori,
矢場町,Yabacho,
上前津,Kamimaezu,
東別院,Higashi-Betsuin,
西高蔵,Nishi-Takakura,
熱田神宮西,Atsuta Jingu Nishi,
熱田神宮伝馬町,Atsuta Jingu Denmachō,
妙音通,Myōondōri,
新瑞橋,Shin-Ryōbashi,
瑞穂運動場東,Mizuho Undōjō Higashi,
総合リハビリセンター,Sōgō Rehabilitation Center,
八事,Yagoto,
八事日赤,Yagoto Nisseki,
名古屋大学,Nagoya University,
自由ヶ丘,Jiyūgaoka,
茶屋ヶ坂,Chayagasaka,
砂田橋,Sunadabashi,
六番町,Rokubanchō,
東海通,Tōkaidō,
港区役所,Minato Ward Office,
築地口,Tsukijiguchi,
名古屋港,Nagoya Port,
庄内緑地公園,Shōnai Ryokuchi Park,
庄内通,Shōnai-dōri,
浄心,Jōshin,
浅間町,Asama-chō,
大須観音,Osu Kannon,
荒畑,Arahata,
御器所,Gokiso,
川名,Kawana,
いりなか,Irinnaka,
塩釜口,Shiogama-guchi,
平針,Hirabari,
太閤通,Taiko-dori,
高岳,Taka-dake,
車道,Kuruma-dō,
桜山,Sakurayama,
瑞穂区役所,Mizuho City Hall,
瑞穂運動場西,Mizuho Sports Ground West,
桜本町,Sakuramotocho,
鶴里,Tsurusato,
野並,Nonami,
鳴子北,Naruko North,
相生山,Aioiyama,
神沢,Kanzawa,
徳重,Tokushige,
上末,Kamimune,
桃花台西,Momokadai Nishi,
桃花台センター,Momokadai Center,
桃花台東,Momokadai Higashi,
新豊橋,Shin Toyohashi,
柳生橋,Yagyu Bridge,
小池,Koike,
愛知大学前,Aichi University Mae,
南栄,Minami Sakae,
高師,Takashi,
芦原,Ashihara,
向ヶ丘,Mukogaoka,
大清水,Ooshiromizu,
老津,Ootsu,
杉山,Sugiyama,
やぐま台,Yagumadai,
豊島,Toshima,
三河田原,Mikawatahara,
駅前,Ekimae,
駅前大通,Ekimae Oodori,
札木,Satsuki,
豊橋公園前,Toyohashi Koenmae,
東八町,Higashi Hachicho,
前畑,Maehata,
東田坂上,Higashi Tadasakaue,
東田,Higashi Tada,
井原,Ibara,
赤岩口,Akaiwaguchi,
金屋,Kanaya,
川宮,Kawamiya,
川村,Kawamura,
白沢渓谷,Shirasawa Valley,
小幡緑地,Obata Green Space,
東野,Higashino,
飯沼,Iinuma,
阿木,Aki,
飯羽間,Iihama,
極楽,Gokuraku,
岩村,Iwamura,
花白温泉,Hanashiro Onsen,
山岡,Yamaoka,
野志,Noshi,
前平公園,Maehira Park,
加茂野,Kamonos,
富加,Tomi,
関富岡,Seki Tomioka,
関口,Sekiguchi,
せきてらす前,Sekiterasu-mae,
関市役所前,Seki City Hall-mae,
関下有知,Seki Shitauchi,
松森,Matsumori,
美濃市,Minoshi,
梅山,Umeyama,
湯の洞温泉口,Yunohora Onsen-guchi,
洲原,Subahara,
母野,Bono,
木尾,Kio,
みなみ子宝温泉,Minami Kokuhō Onsen,
大矢,Oya,
美並苅安,Minami Kariyasu,
深戸,Fukato,
郡上八幡,Gujo Hachiman,
自然園前,Shizenenmae,
徳永,Tokunaga,
郡上大和,Gujo Yamato,
万場,Manba,
上万場,Kamimanba,
大中,Onaka,
美濃白鳥,Mino Shiratori,
白鳥高原,Shiratori Kogen,
白山長滝,Hakusan Nagataki,
北濃,Kita-no,
東大垣,Higashi-Ogaki,
横屋,Yokoya,
十九条,Jukyujo,
美江寺,Mieji,
北方真桑,Kitakata Makawa,
モレラ岐阜,Morella Gifu,
糸貫,Itokuni,
本巣,Motosu,
織部,Oribe,
木知原,Kichihara,
谷汲口,Tanikuguchi,
神海,Kamiumi,
高科,Takashina,
鍋原,Nabuhara,
日当,Hidato,
水鳥,Mizutori,
樽見,Tarumi,
大矢知,Oyachi,
平津,Hiratsu,
暁学園前,Akatsuki Gakuen-mae,
山城,Yamashiro,
保々,Hobo,
北勢中央公園口,Kitaisei Chuo Koen-guchi,
梅戸井,Umato-i,
大安,Odayasu,
三里,Misato,
丹生川,Niu River,
伊勢治田,Ise Harita,
東藤原,Higashi-Tobihara,
西野尻,Nishi-Nojiri,
西藤原,Nishi-Tobihara,
西桑名,Nishi-Kuwana,
馬道,Umamichi,
西別所,Nishi-Bessho,
蓮花寺,Rengeji,
在良,Zairai,
七和,Nanawa,
東員,Higashi-Inoue,
楚原,Sohara,
麻生田,Asōda,
阿下喜,Ageki,
鈴鹿,Suzuka,
玉垣,Tamaki,
鈴鹿サーキット稲生,Suzuka Circuit Inō,
中瀬古,Nakaseko,
伊勢上野,Ise-Ueno,
河芸,Kawage,
東一身田,Higashi-Ishida,
四十九,49,
フジテック前,In front of Fujitec,
鳥居本,Torii Motomachi,
ひこね芹川,Hikone Serikawa,
彦根口,Hikone Guchi,
尼子,Amako,
愛知川,Aichigawa,
五箇荘,Gokasou,
河辺の森,Kawabe no Mori,
八日市,Youkaichi,
長谷野,Nagayanos,
京セラ前,Kyocera-mae,
朝日大塚,Asahi-Otsuka,
朝日野,Asahi-no,
水口松尾,Minakuchi-Matsuo,
水口,Minakuchi,
水口石橋,Minakuchi-Ishibashi,
水口城南,Minakuchi-Jonann,
スクリーン,Screen,
多賀大社前,Taga-Taisha-mae,
新八日市,Shin-Yokaichi,
太郎坊宮前,Taro-bo-Miyamae,
市辺,Ichibe,
紫香楽宮跡,Shigaraki Palace Ruins,
雲井,Kumoi,
勅旨,Chokushi,
玉桂寺前,Goketsuji-mae,
信楽,Shigaraki,
トロッコ嵯峨,Torokko Saga,
トロッコ嵐山,Torokko Arashiyama,
トロッコ保津峡,Hozu Gorge Torokko,
トロッコ亀岡,Kameoka Torokko,
元田中,Mototanaka,
茶山・京都芸術大学,Chayama - Kyoto University of Arts,
一乗寺,Ichijoji,
修学院,Shugakuin,
宝ヶ池,Hogakeike,
三宅八幡,Miyake Hachiman,
八瀬比叡山口,Yase Hieizan-guchi,
木野,Kino,
京都精華大前,Kyoto Seika University-mae,
二軒茶屋,Nikenchaya,
市原,Ichihara,
二ノ瀬,Ninoshita,
貴船口,Kibune-guchi,
鞍馬,Kurama,
福知山市民病院口,Fukuchiyama City Hospital-guchi,
荒河かしの木台,Arakawa Kashinokidai,
下天津,Shimo-Amanatsu,
公庄,Kojō,
大江高校前,Oe High School Mae,
二俣,Futamata,
大江山口内宮,Oe Yamaguchi Naikuu,
辛皮,Karikawa,
喜多,Kita,
宮村,Miyamura,
宮津,Miyazu,
天橋立,Amanohashidate,
岩滝口,Iwatakiguchi,
与謝野,Yosano,
京丹後大宮,Kyotango Omiya,
峰山,Mineyama,
網野,Amino,
夕日ヶ浦木津温泉,Yuhigaura Kitsu Onsen,
小天橋,Kotobikihama,
かぶと山,Kabuto Mountain,
久美浜,Kumihama,
コウノトリの郷,Kounotori no Sato,
国際会館,International Conference Center,
北大路,Kitano Oji,
鞍馬口,Kuramaguchi,
今出川,Imadegawa,
丸太町,Marutamachi,
烏丸御池,Karasumaoike,
四条,Shijo,
くいな橋,Kuinabashi,
椥辻,Nagitsuji,
蹴上,Keage,
三条京阪,Sanjo Keihan,
京都市役所前,Kyoto City Hall前,
二条城前,Nijo Castle Front,
西大路御池,Nishioji Oike,
太秦天神川,Uzumasa Tenjingawa,
四条大宮,Shijo Omiya,
西大路三条,Nishioji Sanjo,
嵐電天神川,Arashiyama Tenjingawa,
蚕ノ社,Kamonoshita,
太秦広隆寺,Uzumasa Koryuji,
帷子ノ辻,Kaito no Tsuji,
有栖川,Arisugawa,
車折神社,Kurumazaki Shrine,
鹿王院,Kōin,
嵐電嵯峨,Arashiyama Saga,
撮影所前,Studio Mae,
鳴滝,Narutaki,
宇多野,Utano,
御室仁和寺,Omuro Ninna-ji,
妙心寺,Myoshin-ji,
龍安寺,Ryōan-ji,
等持院・立命館大学衣笠キャンパス前,Tōji-in / Ritsumeikan University Kinugasa Campus Mae,
北野白梅町,Kitano Hakubaicho,
千里中央,Senri Chuo,
桃山台,Momoyamadai,
緑地公園,Ryokuchi Koen,
江坂,Esaka,
箕面船場阪大前,Minoh Senba Handai Mae,
箕面萱野,Minoh Kayano,
